"","word","mRT","acc"
"773","assets",650.756756756757,0.973684210526316
"774","asshole",659.945945945946,0.948717948717949
"775","assholes",613.264705882353,0.894736842105263
"776","assign",576.538461538462,0.975
"777","assigned",608.789473684211,1
"778","assigns",630.416666666667,0.947368421052632
"779","assist",573.435897435897,0.975
"780","assists",597.974358974359,1
"781","assize",677.75,0.210526315789474
"782","assorts",645.448275862069,0.783783783783784
"783","assuage",753.428571428571,0.189189189189189
"784","assuaged",742.3,0.263157894736842
"785","assume",549.921052631579,1
"786","assumed",620.648648648649,1
"787","assumes",599.358974358974,0.975
"788","assure",575.525,1
"789","assured",636.289473684211,1
"790","assures",634.3,1
"791","aster",748.666666666667,0.153846153846154
"792","astern",837.25,0.3
"793","asters",851,0.0769230769230769
"794","asthma",600.514285714286,0.945945945945946
"795","astir",594,0.0789473684210526
"796","astound",702.657142857143,0.875
"797","astounds",757.892857142857,0.756756756756757
"798","astral",784.125,0.4
"799","astray",820.642857142857,0.736842105263158
"800","astride",788.192307692308,0.722222222222222
"801","astute",744.56,0.657894736842105
"802","at",534.722222222222,0.947368421052632
"803","ate",556.894736842105,0.95
"804","athens",639,0.897435897435897
"805","athlete",604.921052631579,1
"806","athletes",624.675675675676,0.973684210526316
"807","athwart",938.333333333333,0.0789473684210526
"808","atlas",603.621621621622,0.973684210526316
"809","atoll",675.230769230769,0.325
"810","atolls",673.875,0.210526315789474
"811","atom",624.078947368421,0.95
"812","atoms",609.702702702703,0.973684210526316
"813","atone",687.424242424242,0.846153846153846
"814","atoned",675.416666666667,0.9
"815","atop",725.217391304348,0.575
"816","attach",576.225,1
"817","attached",584.333333333333,0.975
"818","attack",577.210526315789,1
"819","attacked",568.225,1
"820","attacks",551.74358974359,0.975
"821","attain",641.194444444444,0.947368421052632
"822","attained",648.225,1
"823","attains",671.714285714286,0.921052631578947
"824","attar",673.8,0.131578947368421
"825","attempt",529.7,1
"826","attempts",560.864864864865,0.973684210526316
"827","attend",556.675675675676,1
"828","attends",569.552631578947,1
"829","attest",882.666666666667,0.324324324324324
"830","attests",797.823529411765,0.447368421052632
"831","attic",576.525,1
"832","attics",618.358974358974,0.975
"833","attired",662.814814814815,0.710526315789474
"834","attract",566.540540540541,0.973684210526316
"835","attracts",558.307692307692,0.975
"836","auburn",704.933333333333,0.75
"837","auction",606.263157894737,1
"838","auctioned",638.275,1
"839","auctions",582.7,1
"840","audience",543.297297297297,0.973684210526316
"841","audit",637.142857142857,0.921052631578947
"842","audits",641.388888888889,0.923076923076923
"843","auger",701.2,0.131578947368421
"844","augers",699.363636363636,0.275
"845","aught",776.176470588235,0.425
"846","augment",757.030303030303,0.825
"847","augments",776.538461538462,0.684210526315789
"848","augur",615.272727272727,0.289473684210526
"849","augured",826.25,0.105263157894737
"850","augurs",776.333333333333,0.230769230769231
"851","august",558.075,1
"852","auk",780.333333333333,0.075
"853","auks",853,0.05
"854","aunt",552.783783783784,0.973684210526316
"855","auntie",607.921052631579,1
"856","aunties",614.105263157895,0.95
"857","aunts",589.512820512821,0.975
"858","aura",679.575757575758,0.868421052631579
"859","aural",660.384615384615,0.684210526315789
"860","auras",713.108108108108,0.925
"861","aussie",754.444444444444,0.710526315789474
"862","aussies",727.393939393939,0.825
"863","austere",727.95,0.5
"864","austria",663.131578947368,0.95
"865","austrian",744.676470588235,0.894736842105263
"866","austrians",782.944444444444,0.9
"867","author",528.410256410256,0.975
"868","authors",560.775,1
"869","auto",570.65,1
"870","autos",686.862068965517,0.805555555555556
"871","autumn",558.763157894737,1
"872","autumns",570.914285714286,0.945945945945946
"873","avail",698,0.925
"874","availed",658.588235294118,0.871794871794872
"875","avails",728.21875,0.864864864864865
"876","avenge",618.114285714286,0.945945945945946
"877","avenged",674.028571428571,0.921052631578947
"878","avens",1058,0.108108108108108
"879","averred",555.5,0.1
"880","avers",468.5,0.05
"881","averse",687.41935483871,0.837837837837838
"882","avert",747.472222222222,0.9
"883","averts",692.823529411765,0.894736842105263
"884","avid",619.71875,0.8
"885","avoid",551.45,1
"886","avoids",569.948717948718,0.975
"887","avow",716.3,0.263157894736842
"888","avowed",711.375,0.205128205128205
"889","avows",754.545454545455,0.289473684210526
"890","await",636.513513513514,0.925
"891","awaits",597.75,0.972972972972973
"892","awake",520,1
"893","awakes",597.289473684211,1
"894","award",624.333333333333,0.9
"895","awards",544.970588235294,0.894736842105263
"896","aware",546.102564102564,1
"897","awash",788.25,0.631578947368421
"898","away",503.666666666667,0.947368421052632
"899","awe",560.85,1
"900","awed",695.242424242424,0.825
"901","aweigh",725.666666666667,0.0789473684210526
"902","awes",647.612903225806,0.837837837837838
"903","awesome",653.578947368421,1
"904","awestruck",764.705882352941,0.85
"905","awful",523.8,1
"906","awhile",770.923076923077,0.666666666666667
"907","awkward",626.815789473684,0.95
"908","awl",701,0.131578947368421
"909","awls",595.8,0.125
"910","awning",826.9,0.512820512820513
"911","awnings",687.814814814815,0.675
"912","awoke",589.051282051282,0.975
"913","awry",784.285714285714,0.552631578947368
"914","axe",519.051282051282,0.975
"915","axed",609.942857142857,0.921052631578947
"916","axes",598.25,0.947368421052632
"917","axing",638.962962962963,0.692307692307692
"918","axiom",579.5,0.210526315789474
"919","axioms",745.181818181818,0.275
"920","axis",587.897435897436,0.975
"921","axle",615.59375,0.8
"922","axles",777.090909090909,0.564102564102564
"923","ay",697.4,0.131578947368421
"924","ayah",730,0.0263157894736842
"925","aye",694.782608695652,0.575
"926","ayes",888.666666666667,0.0810810810810811
"927","azure",726.333333333333,0.648648648648649
"928","ba",558.111111111111,0.236842105263158
"929","baa",812.714285714286,0.175
"930","babble",667.75,0.842105263157895
"931","babbled",752.028571428571,0.921052631578947
"932","babbling",673.594594594595,0.925
"933","babe",578.111111111111,0.947368421052632
"934","babel",777.571428571429,0.7
"935","babes",681.815789473684,1
"936","babied",658.176470588235,0.425
"937","babies",581.842105263158,1
"938","baboon",674.666666666667,0.947368421052632
"939","baboons",665.2,0.875
"940","babu",702,0.075
"941","baby",579.125,1
"942","baccy",953,0.025
"943","back",508.461538461538,0.975
"944","backache",749.277777777778,0.947368421052632
"945","backaches",769.939393939394,0.868421052631579
"946","backbench",827.28,0.675675675675676
"947","backbone",611.135135135135,0.973684210526316
"948","backbones",639.868421052632,1
"949","backchat",753.807692307692,0.684210526315789
"950","backcloth",886.384615384615,0.333333333333333
"951","backcloths",721.6,0.375
"952","backcombed",827.392857142857,0.736842105263158
"953","backdate",706.444444444444,0.710526315789474
"954","backdoor",612.594594594595,0.948717948717949
"955","backdrop",628.352941176471,0.944444444444444
"956","backdrops",663.189189189189,0.925
"957","backed",604.757575757576,0.868421052631579
"958","backer",795.5,0.666666666666667
"959","backers",859.037037037037,0.72972972972973
"960","background",512.875,1
"961","backgrounds",552.35,1
"962","backhand",656.051282051282,0.975
"963","backing",628.74358974359,0.975
"964","backings",655.34375,0.8
"965","backlash",679.060606060606,0.891891891891892
"966","backless",720.59375,0.8
"967","backlog",795.423076923077,0.666666666666667
"968","backlogs",712.583333333333,0.648648648648649
"969","backroom",646.727272727273,0.891891891891892
"970","backs",575.837837837838,0.973684210526316
"971","backseat",656.055555555556,0.947368421052632
"972","backside",603.447368421053,0.95
"973","backsides",682.184210526316,0.95
"974","backslide",704.51724137931,0.725
"975","backspace",623.864864864865,0.925
"976","backstage",580.3,1
"977","backstairs",677.741935483871,0.837837837837838
"978","backstay",695.4,0.27027027027027
"979","backstroke",651.837837837838,0.925
"980","backtrack",732.444444444444,0.923076923076923
"981","backtracked",720.166666666667,0.9
"982","backtracks",693.727272727273,0.825
"983","backup",642.361111111111,0.947368421052632
"984","backups",625.230769230769,0.975
"985","backward",574.621621621622,1
"986","backwards",555.675,1
"987","backwash",683.666666666667,0.846153846153846
"988","backwoods",775.923076923077,0.333333333333333
"989","backyard",602.725,1
"990","backyards",574.725,1
"991","bacon",547.756756756757,0.925
"992","bad",555.789473684211,1
"993","bade",698.2,0.375
"994","badge",545.210526315789,0.95
"995","badger",582,0.975
"996","badgered",733.189189189189,0.925
"997","badgers",591.921052631579,0.95
"998","badges",603.333333333333,0.975
"999","badly",553.027027027027,0.973684210526316
"1000","badness",659.16,0.675675675675676
"1001","baffle",614.621621621622,0.973684210526316
"1002","baffled",594.692307692308,0.975
"1003","baffles",619.189189189189,0.948717948717949
"1004","baffling",667.684210526316,0.95
"1005","bag",521.972222222222,0.972972972972973
"1006","bagful",749.192307692308,0.702702702702703
"1007","baggage",560.9,1
"1008","bagged",690.605263157895,1
"1009","bagging",716.2,0.921052631578947
"1010","baggy",622.083333333333,0.923076923076923
"1011","bagpipe",653.222222222222,0.9
"1012","bagpipes",723.135135135135,0.925
"1013","bags",533.9,1
"1014","bah",763.923076923077,0.342105263157895
"1015","bahrain",931.769230769231,0.342105263157895
"1016","bail",630,0.948717948717949
"1017","bailed",598.540540540541,0.973684210526316
"1018","bailee",740.666666666667,0.162162162162162
"1019","bailees",780,0.0833333333333333
"1020","bailey",686.852941176471,0.918918918918919
"1021","baileys",695.5,0.918918918918919
"1022","bailiff",761.137931034483,0.763157894736842
"1023","bailiffs",758.903225806452,0.837837837837838
"1024","bailing",691.424242424242,0.868421052631579
"1025","bailment",656.333333333333,0.162162162162162
"1026","bailor",598,0.131578947368421
"1027","bails",645.210526315789,1
"1028","bairn",731.769230769231,0.342105263157895
"1029","bairns",808.636363636364,0.314285714285714
"1030","bait",616.702702702703,0.925
"1031","baited",688.410256410256,0.975
"1032","baiting",695.51724137931,0.763157894736842
"1033","baits",641.594594594595,0.925
"1034","baize",909.666666666667,0.157894736842105
"1035","bake",545.685714285714,0.897435897435897
"1036","baked",554.416666666667,0.947368421052632
"1037","baker",568.421052631579,0.95
"1038","bakers",648.277777777778,0.947368421052632
"1039","bakes",602.033333333333,0.810810810810811
"1040","baking",628.971428571429,0.921052631578947
"1041","baksheesh",840,0.0263157894736842
"1042","balance",556.105263157895,1
"1043","balanced",574.131578947368,1
"1044","bald",592.783783783784,0.973684210526316
"1045","balder",713.535714285714,0.756756756756757
"1046","baldest",767.424242424242,0.868421052631579
"1047","balding",640.060606060606,0.825
"1048","baldly",690.09375,0.888888888888889
"1049","baldness",613.972222222222,0.947368421052632
"1050","baldrics",818.5,0.166666666666667
"1051","bale",612.933333333333,0.769230769230769
"1052","baleful",735.928571428571,0.35
"1053","bales",757.571428571429,0.552631578947368
"1054","balk",710.705882352941,0.425
"1055","balked",710.3,0.512820512820513
"1056","balks",727.285714285714,0.368421052631579
"1057","ball",519.205128205128,0.975
"1058","ballad",643.636363636364,0.868421052631579
"1059","ballade",672.125,0.2
"1060","ballades",742.909090909091,0.289473684210526
"1061","ballads",656.4,1
"1062","ballast",787.857142857143,0.368421052631579
"1063","ballcock",792.625,0.210526315789474
"1064","ballet",554.945945945946,1
"1065","ballets",632.052631578947,1
"1066","balloon",559.027027027027,0.973684210526316
"1067","ballooned",726.736842105263,1
"1068","balloons",557,0.973684210526316
"1069","ballot",558.868421052632,0.974358974358974
"1070","ballots",676,0.921052631578947
"1071","ballpoint",626,1
"1072","ballpoints",650.264705882353,0.85
"1073","ballroom",591.2,1
"1074","ballrooms",610.075,1
"1075","balls",546.974358974359,0.975
"1076","bally",837,0.179487179487179
"1077","balm",606.975,1
"1078","balms",694.837837837838,0.925
"1079","balmy",674.655172413793,0.725
"1080","balsa",695.555555555556,0.236842105263158
"1081","balsam",720.148148148148,0.692307692307692
"1082","balsams",730.761904761905,0.525
"1083","bamboo",613.236842105263,0.95
"1084","bamboos",759.30303030303,0.868421052631579
"1085","ban",669.911764705882,0.918918918918919
"1086","banal",723.066666666667,0.384615384615385
"1087","band",523.2,1
"1088","bandage",643.054054054054,0.973684210526316
"1089","bandaged",693.941176470588,0.918918918918919
"1090","bandbox",753,0.0526315789473684
"1091","bandeau",748.428571428571,0.378378378378378
"1092","banded",776.823529411765,0.894736842105263
"1093","bandied",721.5,0.4
"1094","banding",831.464285714286,0.7
"1095","bandit",611.444444444444,0.9
"1096","bandits",624.029411764706,0.918918918918919
"1097","bands",525.527777777778,0.947368421052632
"1098","bandsman",729.454545454545,0.55
"1099","bandsmen",718.227272727273,0.578947368421053
"1100","bandstand",738.071428571429,0.756756756756757
"1101","bandstands",778.48275862069,0.763157894736842
"1102","bandy",821.235294117647,0.459459459459459
"1103","bane",826.739130434783,0.605263157894737
"1104","baneful",733.444444444444,0.230769230769231
"1105","bang",515.897435897436,0.975
"1106","banged",612.675675675676,0.973684210526316
"1107","banger",658.028571428571,0.945945945945946
"1108","bangers",618.578947368421,1
"1109","banging",630.702702702703,0.948717948717949
"1110","bangle",652.558823529412,0.871794871794872
"1111","bangles",635.194444444444,0.947368421052632
"1112","bangs",548.837837837838,0.973684210526316
"1113","banish",579.235294117647,0.918918918918919
"1114","banished",598.7,1
"1115","banjo",626.916666666667,0.9
"1116","banjos",689.96875,0.8
"1117","bank",499.394736842105,1
"1118","banked",633.864864864865,0.973684210526316
"1119","banker",566,0.974358974358974
"1120","bankers",584.947368421053,0.95
"1121","banking",619.1,1
"1122","banknote",661.947368421053,0.974358974358974
"1123","banknotes",652.05,1
"1124","bankroll",660.457142857143,0.875
"1125","bankrupt",582.763157894737,0.974358974358974
"1126","bankrupts",642.885714285714,0.972222222222222
"1127","banks",523.210526315789,1
"1128","banned",554.1,1
"1129","banner",563.5,1
"1130","banners",598.111111111111,0.947368421052632
